"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C19orf12","C19orf12",0.00310646254462199,5.22975959070362,0.0564056880664685,0.955639976971314,0.979347042268293,-7.19684065147422
"ALG1","ALG1",0.00365292210492463,4.77303928367885,0.0562100573745624,0.955793658689041,0.979378502260787,-7.19685221317924
"PRKAR2A","PRKAR2A",-0.00386614365062687,7.01445718463579,-0.056193167081984,0.955806927289847,0.979378502260787,-7.19685320950649
"MTX3","MTX3",-0.00434195054055841,5.44474735888475,-0.0558500293240855,0.956076490793353,0.979584892854767,-7.19687338576142
"PECAM1","PECAM1",-0.0241519748444716,-0.964873228282366,-0.0556527720563821,0.956231455400236,0.979648218234958,-7.19688492842617
"TMEM44","TMEM44",0.00755007018110421,3.00214209011455,0.0555580666133559,0.956305856297249,0.979648218234958,-7.19689045568422
"ZBTB44","ZBTB44",-0.00273595744482957,6.14135477424059,-0.0555111292751937,0.95634273057244,0.979648218234958,-7.19689319158259
"PIF1","PIF1",-0.00722887761563218,5.16946073003173,-0.0553555360904893,0.956464966305248,0.979703623484449,-7.19690224431541
"AHI1","AHI1",-0.00420167550889339,4.23286318328538,-0.0552297630873474,0.956563775784687,0.979735027121735,-7.19690954348332
"DICER1.AS1","DICER1.AS1",0.010107081893766,0.573418153373454,0.0549669886148651,0.95677021835952,0.979777728670143,-7.19692473989364
"RCE1","RCE1",0.00403663169618707,4.67514967899361,0.0549110944415049,0.956814130706664,0.979777728670143,-7.19692796294394
"ACOT9","ACOT9",0.00278541677783029,5.60248062292194,0.0548335374009918,0.956875062368221,0.979777728670143,-7.19693242971983
"NTRK2","NTRK2",-0.0140923507139743,0.874229077206938,-0.0548296935357464,0.956878082257151,0.979777728670143,-7.19693265093706
"MAP2K7","MAP2K7",-0.00238738742312794,6.22442656541632,-0.0546836095208388,0.956992851996294,0.979825456897566,-7.1969410466877
"KCNMB4","KCNMB4",-0.00770956339509898,1.73750747333743,-0.0545274928018603,0.957115504918727,0.979864916732047,-7.19694999428774
"IST1","IST1",0.0020885882130699,6.9606584788901,0.0544054578348496,0.957211382319051,0.979864916732047,-7.19695697073445
"CHORDC1","CHORDC1",-0.00509680133417767,6.16105450793931,-0.0543742874092536,0.957235871632225,0.979864916732047,-7.19695875016768
"ZNF700","ZNF700",0.00438234618673272,3.62322710576958,0.0540424080440527,0.957496618223342,0.980062042262639,-7.19697763302978
"NA..344","NA..344",0.0062635729018865,2.29181101839596,0.0533961548419363,0.958004372029249,0.980511950184571,-7.1970140711179
"DLK2","DLK2",0.00563718465716612,4.28875999043729,0.0531974190077557,0.95816052024657,0.980540890271916,-7.19702518846046
"C17orf51","C17orf51",0.00366682638322668,3.63369064844618,0.0531830282405696,0.958171827246693,0.980540890271916,-7.19702599187524
