"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","group","Pos_neg"
"ENSG00000171302",0.265842463325946,6.71309449671401,6.0198368257623,7.52919123067139e-06,2.22186005422156e-05,2.12133810756742,"CANT1","Significant",NA
"ENSG00000104321",1.54933418914525,0.373012809992307,5.27412736030522,3.90750454954704e-05,0.000101631808471787,2.11985936868404,"TRPA1","Significant",NA
"ENSG00000172458",-1.51021895136969,0.197818233924609,-5.25979752369751,4.03549991845592e-05,0.000104715079851268,2.11876717547054,"IL17D","Significant",NA
"ENSG00000187051",-0.328199531079601,5.65956822593833,-5.93588414316109,9.03369420309401e-06,2.62758133803679e-05,2.11787719891447,"RPS19BP1","Significant",NA
"ENSG00000223873",-1.05098906973288,1.64291283069403,-5.42425149100145,2.79119756606536e-05,7.45335853920409e-05,2.11735037883572,NA,"Significant",NA
"ENSG00000100228",-0.481285472516443,3.79474179482572,-5.71959324157077,1.45008295475454e-05,4.06551597638671e-05,2.1121093785351,"RAB36","Significant",NA
"ENSG00000196576",0.225283153785002,8.147258823034,6.09806009196152,6.35872657870328e-06,1.90589784919835e-05,2.10926939282845,"PLXNB2","Significant",NA
"ENSG00000152208",-1.04954786713913,1.73905872064195,-5.43225228145041,2.7417762206138e-05,7.32845300524307e-05,2.10765097018445,"GRID2","Significant",NA
"ENSG00000226985",0.567664982863969,3.40890221718333,5.66329465118585,1.64164594399091e-05,4.55419055068084e-05,2.10417110872962,"LINC01203","Significant",NA
"ENSG00000166685",0.331084835413345,5.14211687935827,5.87751868210115,1.02586037052847e-05,2.94928202009743e-05,2.1008334811565,"COG1","Significant",NA
"ENSG00000105497",0.646856922269742,3.94638901825642,5.7314138446867,1.41285878608563e-05,3.96918746192412e-05,2.10026321768831,"ZNF175","Significant",NA
"ENSG00000007392",-0.360985669552377,5.78423811743221,-5.93875965922096,8.9773740197882e-06,2.61211407928711e-05,2.09961025549137,"LUC7L","Significant",NA
"ENSG00000198205",1.30025896409979,0.84380297732648,5.31555130550382,3.56028417012507e-05,9.32281753702201e-05,2.09937968717288,"ZXDA","Significant",NA
"ENSG00000100280",0.242810606680359,7.29459549247226,6.04400869651243,7.14559598453764e-06,2.11795686925506e-05,2.09440120187261,"AP1B1","Significant",NA
"ENSG00000021574",-0.390784363140614,4.907994789535,-5.84873594031693,1.09241251129651e-05,3.12763065249749e-05,2.09315216546526,"SPAST","Significant",NA
"ENSG00000223501",-0.328005047541946,5.24785012604125,-5.88525426256137,1.00869284346599e-05,2.90243681759086e-05,2.09314359647054,"VPS52","Significant",NA
"ENSG00000165672",-0.249433684470209,7.55969313216271,-6.05694933026895,6.94853777615923e-06,2.06480775683473e-05,2.08941810379601,"PRDX3","Significant",NA
"ENSG00000101439",0.2825353962408,6.92059730109706,6.01861919419343,7.54906459359952e-06,2.22732919484509e-05,2.08863088532261,"CST3","Significant",NA
"ENSG00000143793",-0.404441558937411,5.15303574189347,-5.87231084052583,1.03758656023154e-05,2.98093148332726e-05,2.08727853504506,"C1orf35","Significant",NA
"ENSG00000024048",0.364383168964157,5.23604611971844,5.8800442138938,1.02022278279979e-05,2.93358177337932e-05,2.08528373238138,"UBR2","Significant",NA
"ENSG00000272654",-1.20005707103786,1.36896229439384,-5.37235745833101,3.13461252732404e-05,8.30235222376502e-05,2.0849926085196,NA,"Significant",NA
"ENSG00000229124",-1.08943378493852,1.30840596964202,-5.36649291305134,3.17604322905903e-05,8.39812573622747e-05,2.08293546310468,"VIM-AS1","Significant",NA
"ENSG00000139220",3.37291930467023,-2.21481821807706,5.17146714791993,4.92459865397069e-05,0.000125686163435186,2.08077228446893,"PPFIA2","Significant&FoldChange","Differentially_high"
"ENSG00000115091",0.236911457699616,7.78742932799302,6.06406755639808,6.84252947048542e-06,2.03731350411085e-05,2.07712006050503,"ACTR3","Significant",NA
"ENSG00000167528",-0.580429527613202,3.15235611541809,-5.61553104780321,1.82439771982587e-05,5.02677223201358e-05,2.07400479877643,"ZNF641","Significant",NA
"ENSG00000172575",1.63013216579845,0.0296062822271809,5.22268364273643,4.38724249313669e-05,0.000113061245408345,2.0712920702097,"RASGRP1","Significant",NA
"ENSG00000242960",1.9028462975596,0.141556432195174,5.22425652156883,4.37171987285095e-05,0.000112683787353202,2.06540695174854,NA,"Significant",NA
"ENSG00000163636",0.24233412706097,7.20784371093134,6.02558666029207,7.43606920107957e-06,2.19711057994564e-05,2.0648533847586,"PSMD6","Significant",NA
"ENSG00000157510",-0.400079794284649,5.52464640513864,-5.89888571056899,9.79154000474869e-06,2.82624860852593e-05,2.06415511030635,"AFAP1L1","Significant",NA
"ENSG00000105402",-0.314679415960211,5.4255954651488,-5.88935555267252,9.99710633708617e-06,2.88008159685166e-05,2.06270778443713,"NAPA","Significant",NA
"ENSG00000214900",0.825853471205492,2.05306824750255,5.45714155041988,2.59367148124793e-05,6.96057161607307e-05,2.0614707112935,"LINC01588","Significant",NA
"ENSG00000100351",-1.6618295080726,-0.23808095207894,-5.1989203570528,4.62871322005757e-05,0.000118772909861598,2.06088318897356,"GRAP2","Significant",NA
"ENSG00000117448",0.409947775282601,5.07373937814863,5.85171010390984,1.08533520319887e-05,3.10897467720876e-05,2.06057362362004,"AKR1A1","Significant",NA
"ENSG00000134278",0.391147009578114,4.97191839559968,5.84005180502822,1.11334916343668e-05,3.18318649515183e-05,2.05871087586458,"SPIRE1","Significant",NA
"ENSG00000185736",3.07187105813696,-1.59285090323533,5.14487881846941,5.22953002519425e-05,0.000132734864109237,2.05767319763558,"ADARB2","Significant&FoldChange","Differentially_high"
"ENSG00000164136",1.56574323528193,0.212404884067055,5.23069234861667,4.3087858628e-05,0.000111302488404936,2.05448623968023,"IL15","Significant",NA
"ENSG00000026652",0.769981619893595,2.24121319236929,5.47762123440401,2.47794748025271e-05,6.66615201065071e-05,2.04836667227332,"AGPAT4","Significant",NA
"ENSG00000197912",-0.318788185186943,6.20180061285079,-5.94801389919942,8.79855182713933e-06,2.56347765418926e-05,2.04357731886272,"SPG7","Significant",NA
"ENSG00000166794",-0.230687639980131,7.88157788157101,-6.05390949115472,6.99432100347154e-06,2.07655618216679e-05,2.04305694154209,"PPIB","Significant",NA
"ENSG00000136213",-0.429195272720039,4.94181111487171,-5.82198409905503,1.15823675645514e-05,3.30130250253548e-05,2.02568433154378,"CHST12","Significant",NA
"ENSG00000104903",-0.976442164471234,1.62964416749243,-5.3831546068054,3.05977148315331e-05,8.11317837428336e-05,2.02489454856589,"LYL1","Significant",NA
"ENSG00000197497",1.20639821267212,1.08340849929248,5.31069650064225,3.59929440762909e-05,9.42051544170006e-05,2.02458753860094,"ZNF665","Significant",NA
"ENSG00000179454",0.557148015503133,3.40440969964588,5.62714019680497,1.77814690057585e-05,4.91073471046372e-05,2.02382610357027,"KLHL28","Significant",NA
"ENSG00000152422",0.43107590267244,4.20288508965314,5.73157769145089,1.41234974960849e-05,3.96842820600053e-05,2.02093782218752,"XRCC4","Significant",NA
"ENSG00000228343",-0.96410784112917,1.93692612788172,-5.42092271938674,2.81202664723501e-05,7.50481145457222e-05,2.01938561861021,NA,"Significant",NA
"ENSG00000257528",2.25115752224343,-0.970519364928941,5.13683560573599,5.32551040937435e-05,0.000134964902415068,2.01800225211339,NA,"Significant",NA
"ENSG00000151025",0.454809001890789,4.08097483128726,5.71441618985722,1.46670073557399e-05,4.10587270089939e-05,2.01757753449681,"GPR158","Significant",NA
"ENSG00000129103",-0.283272734228034,6.82155665009275,-5.97840196564764,8.23663388388684e-06,2.4117839173749e-05,2.01318986013544,"SUMF2","Significant",NA
"ENSG00000155313",0.416402522729565,4.5669606574162,5.7705566536693,1.29643188497784e-05,3.66752305163094e-05,2.00773026864429,"USP25","Significant",NA
"ENSG00000198919",0.547458322128753,3.98889593445631,5.69721429600897,1.52333054806887e-05,4.24723263024737e-05,2.00770398990158,"DZIP3","Significant",NA
"ENSG00000168488",-0.212333846911493,8.77686894556184,-6.08265318375224,6.57349967227463e-06,1.96389654059328e-05,2.00575391952544,"ATXN2L","Significant",NA
"ENSG00000174233",0.28876581259174,5.81225886838628,5.898999684839,9.78910797049542e-06,2.82603742347809e-05,2.00524635503599,"ADCY6","Significant",NA
"ENSG00000221955",1.29586823887401,1.43280674314384,5.34029022163645,3.36809146650091e-05,8.85442584201915e-05,2.00248940593624,"SLC12A8","Significant",NA
"ENSG00000129596",-1.4387505152627,0.263559440210804,-5.21120258647082,4.50226235061436e-05,0.000115755025702356,1.99574315882863,"CDO1","Significant",NA
"ENSG00000182175",-2.48025708409316,-0.997304120623072,-5.12375118246994,5.48549525170713e-05,0.000138786620617099,1.99451763238313,"RGMA","Significant",NA
"ENSG00000185298",-0.282950000182229,6.62843378612393,-5.95573191663428,8.65221055009673e-06,2.52457407553735e-05,1.99144834370355,"CCDC137","Significant",NA
"ENSG00000183647",0.530224862292049,3.63386291982839,5.64286693333701,1.71739758511548e-05,4.75323028553194e-05,1.98948729237358,"ZNF530","Significant",NA
"ENSG00000086730",0.775821496453473,2.51337945059442,5.48718350451101,2.42573394272266e-05,6.54369390164756e-05,1.98756466021646,"LAT2","Significant",NA
"ENSG00000168280",-0.540848975267605,3.47361052809052,-5.62101845525375,1.80238446246138e-05,4.97353972540397e-05,1.98750216296312,"KIF5C","Significant",NA
"ENSG00000130005",0.419858622590325,4.91184771827465,5.80110128842239,1.21243595911308e-05,3.44632899614492e-05,1.98694174154918,"GAMT","Significant",NA
"ENSG00000129484",-0.340899429087146,5.37367709375783,-5.84981658951441,1.08983554773352e-05,3.12079028313768e-05,1.9861441467752,"PARP2","Significant",NA
"ENSG00000150779",-0.563576688179799,4.07536963217216,-5.6981373333818,1.52023575705669e-05,4.23931514803394e-05,1.98444398186814,"TIMM8B","Significant",NA
"ENSG00000100425",-0.371128370263901,5.09619063848959,-5.81922854529355,1.16524391948352e-05,3.31899810485281e-05,1.98106588066399,"BRD1","Significant",NA
"ENSG00000198917",-0.323730680751463,5.81494423211109,-5.8868646148512,1.00515619588976e-05,2.89326220569584e-05,1.97764476178146,"SPOUT1","Significant",NA
"ENSG00000117054",-0.336063164142955,5.64578076571156,-5.86977094732938,1.04335524907014e-05,2.99595097435138e-05,1.97318799544193,"ACADM","Significant",NA
"ENSG00000155256",-0.311818110765086,5.67904843098548,-5.8723426035023,1.03751462648506e-05,2.98093148332726e-05,1.97197276970158,"ZFYVE27","Significant",NA
"ENSG00000095951",0.360524128561807,4.81406767563018,5.78359642864112,1.25986707621984e-05,3.57442656312285e-05,1.97114236256477,"HIVEP1","Significant",NA
"ENSG00000143553",0.318319236607306,5.35932311319354,5.84048702576058,1.11229016112942e-05,3.18125322284822e-05,1.96861756974887,"SNAPIN","Significant",NA
"ENSG00000153930",-2.16664906022983,-0.645391477644747,-5.12769814391641,5.436726626268e-05,0.000137615590204956,1.96812933303801,"ANKFN1","Significant",NA
"ENSG00000168137",0.247326836740072,7.31973419917032,5.98716171059231,8.08159047504868e-06,2.36972536512542e-05,1.96496045742002,"SETD5","Significant",NA
"ENSG00000121775",-0.392542430242834,4.81737567350228,-5.7810765221902,1.26684986815015e-05,3.59301105949754e-05,1.96460317582724,"TMEM39B","Significant",NA
"ENSG00000174579",0.305114140055773,5.55927607548223,5.85727503356332,1.07221888128869e-05,3.07299151698879e-05,1.96312215268386,"MSL2","Significant",NA
"ENSG00000184445",0.279329948900767,6.4482358342912,5.92848018144297,9.18038289466654e-06,2.66558287402792e-05,1.95899043682667,"KNTC1","Significant",NA
"ENSG00000111801",0.670676877402728,2.76634282431885,5.50988314293181,2.30623969814357e-05,6.24567439842694e-05,1.95803993121627,"BTN3A3","Significant",NA
"ENSG00000006638",-1.11558772899877,1.39750428685391,-5.32128469336588,3.5147689994103e-05,9.21379507416392e-05,1.95783566111296,"TBXA2R","Significant",NA
"ENSG00000169184",1.74067947058242,0.256713594333878,5.18754172069901,4.74908863014481e-05,0.000121617647200318,1.95686620045471,"MN1","Significant",NA
"ENSG00000105135",-0.314138578152853,5.69436251723647,-5.866863742533,1.04999855847965e-05,3.01138499429366e-05,1.95667478166007,"ILVBL","Significant",NA
"ENSG00000096872",0.490756036194496,4.13644715056819,5.69312783723051,1.53710943338706e-05,4.28349409505246e-05,1.95450559808627,"IFT74","Significant",NA
"ENSG00000066422",0.301348222392013,5.66493783901372,5.86174972042823,1.06179012783248e-05,3.04467769575151e-05,1.95141621913099,"ZBTB11","Significant",NA
"ENSG00000170264",0.520322494146506,3.57252129469844,5.6177467602113,1.81547626202152e-05,5.00467995932952e-05,1.95102750120893,"FAM161A","Significant",NA
"ENSG00000125520",0.328859823163951,6.41069955728121,5.92156705333205,9.31955251166505e-06,2.70315816306934e-05,1.95012477450905,"SLC2A4RG","Significant",NA
"ENSG00000176182",-0.429143281063149,4.38290132200421,-5.72241924958305,1.44109322892431e-05,4.0423577155649e-05,1.94927014620739,"MYPOP","Significant",NA
"ENSG00000170439",0.527451652729545,3.59380564677371,5.61963969351975,1.80788981110727e-05,4.98542038503448e-05,1.94908052620655,"METTL7B","Significant",NA
"ENSG00000158109",0.367670391418076,5.27602921985514,5.82280466052355,1.15615848572372e-05,3.29594408794651e-05,1.9481767324843,"TPRG1L","Significant",NA
"ENSG00000181264",0.433600601780937,4.12414328341183,5.6891844344605,1.55052692173216e-05,4.31925767903242e-05,1.9479012909882,"TMEM136","Significant",NA
"ENSG00000165621",1.81729513799839,0.0251782101060902,5.16246083068569,5.02580688713798e-05,0.000128013655883882,1.94482096108165,"OXGR1","Significant",NA
"ENSG00000263155",3.34596636301409,-1.98295815186691,5.09782909467211,5.81704540903751e-05,0.000146817455881858,1.94355364862725,"MYZAP","Significant&FoldChange","Differentially_high"
"ENSG00000060762",-0.422907384810487,4.38498538716655,-5.71855867042784,1.45338833610912e-05,4.07272199395271e-05,1.93989025412529,"MPC1","Significant",NA
"ENSG00000186376",-0.607236342432081,3.01401797409666,-5.53686466768603,2.17199526201601e-05,5.90721745674995e-05,1.93982175313321,"ZNF75D","Significant",NA
"ENSG00000249242",1.77281018685199,-0.350033873145812,5.13474288609725,5.35077570185869e-05,0.000135563860007456,1.93916195949649,"TMEM150C","Significant",NA
"ENSG00000137185",0.538655787716411,3.42822613162179,5.59087850969332,1.92673837898218e-05,5.2903340258853e-05,1.93420567687847,"ZSCAN9","Significant",NA
"ENSG00000006432",0.533267576333576,3.65365635882247,5.61938310346696,1.80891626342274e-05,4.98742340711444e-05,1.9307968212175,"MAP3K9","Significant",NA
"ENSG00000126953",0.496928813434314,3.86780504441377,5.64787684994409,1.69849452955938e-05,4.70561411589881e-05,1.93072888240602,"TIMM8A","Significant",NA
"ENSG00000168439",-0.188674918023878,9.19236711150724,-6.06774515494719,6.78841270216657e-06,2.02228749076911e-05,1.93001997481288,"STIP1","Significant",NA
"ENSG00000160131",0.276074256631986,6.52914113271528,5.91771157085703,9.39810600735559e-06,2.72348440366237e-05,1.92224908947985,"VMA21","Significant",NA
"ENSG00000065268",-0.337561266833077,6.13172931031255,-5.88814666293275,1.00234965945254e-05,2.88618353085606e-05,1.9222104082517,"WDR18","Significant",NA
"ENSG00000213593",-0.307734472227553,6.6172798866651,-5.92076101273126,9.33591932260221e-06,2.70743289376459e-05,1.91531890219333,"TMX2","Significant",NA
"ENSG00000179715",0.772340897589767,2.43012448890525,5.44409956236878,2.67023056238917e-05,7.15678631622449e-05,1.9152621261245,"PCED1B","Significant",NA
"ENSG00000206535",1.0181639894575,1.5993648614066,5.3289567383254,3.45479034943214e-05,9.06657438931979e-05,1.91499041488294,"LNP1","Significant",NA
"ENSG00000143222",-0.265801657075592,6.79815304301492,-5.93240593784042,9.10230330973066e-06,2.64522260898275e-05,1.91407645478767,"UFC1","Significant",NA
"ENSG00000163617",1.48770024694125,0.448888868206581,5.18949683668616,4.72818071436887e-05,0.000121100883761459,1.91321505221974,"CCDC191","Significant",NA
"ENSG00000102317",-0.24811242843729,8.20516195310949,-6.00799765751009,7.72472172890737e-06,2.27431133984837e-05,1.90288423351582,"RBM3","Significant",NA
"ENSG00000258711",-2.53654929453692,-1.46861716468285,-5.07168088187958,6.17216792614386e-05,0.000155261738962481,1.90261421276012,NA,"Significant&FoldChange","Differentially_low"
"ENSG00000197279",1.42568852695369,0.551215015444695,5.19453563042962,4.67472717081641e-05,0.000119879595091759,1.90020344440249,"ZNF165","Significant",NA
"ENSG00000166407",2.10987438724734,-1.01627896679578,5.07871550292558,6.07451524292433e-05,0.000152944165031665,1.89335320191268,"LMO1","Significant",NA
"ENSG00000103479",0.306157536850423,5.5432750993992,5.82396446143514,1.15322752453263e-05,3.28815259182231e-05,1.89194845324038,"RBL2","Significant",NA
"ENSG00000112658",0.262598988813908,6.30450807949419,5.88637476573184,1.00623065260018e-05,2.89585341060001e-05,1.88845899446164,"SRF","Significant",NA
"ENSG00000132205",0.4678076470309,4.1497635969476,5.66185216432576,1.64688112182807e-05,4.56795130920936e-05,1.87977354423139,"EMILIN2","Significant",NA
"ENSG00000148429",-0.33971721043434,5.0486497699762,-5.76723201936445,1.30592721025574e-05,3.6918711063872e-05,1.87551806429888,"USP6NL","Significant",NA
"ENSG00000204673",-0.248522457841186,7.88105154977214,-5.97802688768139,8.24334032312598e-06,2.41332246204604e-05,1.87463648851557,"AKT1S1","Significant",NA
"ENSG00000231290",3.14745575189235,-1.45691707067,5.05740088649365,6.37533828360459e-05,0.000160033412284411,1.87417635021618,"APCDD1L-DT","Significant&FoldChange","Differentially_high"
"ENSG00000108395",0.329945890905251,5.66346947435315,5.8263146054522,1.14731174144052e-05,3.27353152665089e-05,1.8727639481096,"TRIM37","Significant",NA
"ENSG00000153790",0.649987400070002,2.79330456405477,5.4749770979999,2.4925870842351e-05,6.70228075392127e-05,1.87009408130295,"C7orf31","Significant",NA
"ENSG00000185651",-0.253177372315943,6.54535471048178,-5.89528849382796,9.8686182312452e-06,2.84651917742616e-05,1.86929070283759,"UBE2L3","Significant",NA
"ENSG00000137872",3.14809702381885,-1.55281551168146,5.05439758222223,6.41892657360377e-05,0.000160981680478791,1.86783140006512,"SEMA6D","Significant&FoldChange","Differentially_high"
"ENSG00000144034",0.30771701968315,5.75157135113072,5.83159835148749,1.13412477917903e-05,3.2392427960054e-05,1.86656462498128,"TPRKB","Significant",NA
"ENSG00000196074",1.39974185625835,0.618204479633464,5.18356712379165,4.79188353251818e-05,0.000122637980151605,1.859761652775,"SYCP2","Significant",NA
"ENSG00000054967",-0.348834493385982,4.88571864001103,-5.74188114412677,1.380713445335e-05,3.88815874611273e-05,1.8585310115752,"RELT","Significant",NA
"ENSG00000149050",1.48292546528476,0.259473981877204,5.14590012462774,5.21746932165793e-05,0.000132449185912431,1.85362000978135,"ZNF214","Significant",NA
"ENSG00000126858",-0.333131521199606,5.08285641943416,-5.76097826406517,1.32398173669651e-05,3.73909540592965e-05,1.85307063306462,"RHOT1","Significant",NA
"ENSG00000120327",1.02167600222023,1.91395076756536,5.34220771300609,3.35364405217774e-05,8.82202661399082e-05,1.85306447513765,"PCDHB14","Significant",NA
"ENSG00000167371",0.692588857634504,2.57234862263486,5.43535487302204,2.72285257956924e-05,7.28255710853568e-05,1.84923457255966,"PRRT2","Significant",NA
"ENSG00000071054",-0.254203836020709,7.95966728625134,-5.96913636141954,8.4039549075262e-06,2.45601776970433e-05,1.84538417606587,"MAP4K4","Significant",NA
"ENSG00000120647",-0.363730809536992,5.21994121676106,-5.77057117904868,1.29639055527201e-05,3.66752305163094e-05,1.84334269833917,"CCDC77","Significant",NA
"ENSG00000115539",-0.490464334599259,3.82315215889688,-5.60315166801813,1.8750744623076e-05,5.15529157378862e-05,1.84174941770103,"PDCL3","Significant",NA
"ENSG00000204220",0.289361906487652,5.84041611550524,5.82608804886762,1.14788067281609e-05,3.27459265056702e-05,1.83687870355914,"PFDN6","Significant",NA
"ENSG00000164649",0.306060550541022,5.76131226815525,5.81874036580129,1.16648984509203e-05,3.32197759174598e-05,1.83577164350743,"CDCA7L","Significant",NA
"ENSG00000115310",-0.19173427854367,9.1634171567228,-6.02223029951879,7.4902829202541e-06,2.21194922058676e-05,1.83201010232163,"RTN4","Significant",NA
"ENSG00000005436",0.326169017686926,5.17809643427965,5.76076333666677,1.32460675429362e-05,3.74022498409107e-05,1.83096597768261,"GCFC2","Significant",NA
"ENSG00000158023",0.992335525285319,2.06395585672015,5.35293701255943,3.27396229830046e-05,8.63154400345076e-05,1.8307192835803,"WDR66","Significant",NA
"ENSG00000230159",0.579828700165046,3.35325713233674,5.53356360583943,2.1879811626179e-05,5.94672885081103e-05,1.82877184034944,NA,"Significant",NA
"ENSG00000196437",0.460097040078809,3.92203210979879,5.61002670134222,1.84675529327062e-05,5.08331781619041e-05,1.82845977074778,"ZNF569","Significant",NA
"ENSG00000076242",0.299491838817912,5.6885481399779,5.80797312964235,1.19431968309919e-05,3.39890293375148e-05,1.82625075417796,"MLH1","Significant",NA
"ENSG00000166377",0.752544982726006,2.54245932494698,5.41874125292853,2.82576272389349e-05,7.5383910868555e-05,1.82285811379531,"ATP9B","Significant",NA
"ENSG00000171574",-0.532967301246297,3.67176806241501,-5.57251048919734,2.00679284478886e-05,5.49380614073313e-05,1.81862450058678,"ZNF584","Significant",NA
"ENSG00000182551",-0.255821666227193,7.05588904109347,-5.9057611466475,9.64593156891843e-06,2.78857858193467e-05,1.81830101067424,"ADI1","Significant",NA
"ENSG00000124688",-0.437428307495508,4.23211164186926,-5.6428751751702,1.71736631150276e-05,4.75323028553194e-05,1.81244211860975,"MAD2L1BP","Significant",NA
"ENSG00000165389",-0.326049091817741,5.37591416987742,-5.77237716391147,1.29126240717734e-05,3.65601042713584e-05,1.81191298508815,"SPTSSA","Significant",NA
"ENSG00000254376",-3.54131071915523,-2.14863033450688,-5.03660639108865,6.68342556322594e-05,0.000167010273433792,1.80807641068489,NA,"Significant&FoldChange","Differentially_low"
"ENSG00000185658",0.358842848112078,4.91126913462003,5.72183073122896,1.44296063052871e-05,4.04691287198567e-05,1.80775721465215,"BRWD1","Significant",NA
"ENSG00000126860",0.933638464698016,1.57271269282366,5.27884195724736,3.86630428749129e-05,0.00010067049546938,1.80521679102212,"EVI2A","Significant",NA
"ENSG00000206503",0.275703223258676,6.79447941306259,5.88276886254792,1.01417632529867e-05,2.91670021222769e-05,1.80401507270708,"HLA-A","Significant",NA
"ENSG00000228716",-0.4009983792001,5.20367940195162,-5.75013566268825,1.35589239728212e-05,3.82401690867619e-05,1.8017870580563,"DHFR","Significant",NA
"ENSG00000228002",-0.385526997047354,4.7510909063063,-5.70032797090426,1.51291664958187e-05,4.22244747540734e-05,1.79976176437074,NA,"Significant",NA
"ENSG00000169857",0.44670137099861,3.93060699349307,5.59729732607839,1.89953924787643e-05,5.21910105797757e-05,1.79683847295073,"AVEN","Significant",NA
"ENSG00000274565",-1.5332727792504,0.289680794050977,-5.12275545121296,5.49786867346066e-05,0.000139057338841754,1.79649439937998,NA,"Significant",NA
"ENSG00000122644",0.66449533916212,3.47969767472205,5.53295369843451,2.19094786997234e-05,5.95284511998371e-05,1.79210145579451,"ARL4A","Significant",NA
"ENSG00000052850",-1.74581471765425,0.328700308838587,-5.11813649328993,5.55563853723631e-05,0.000140368976115639,1.78692148958576,"ALX4","Significant",NA
"ENSG00000159423",-0.676977659301848,2.7195033423777,-5.42541191954412,2.78397351599573e-05,7.43645770425089e-05,1.78009102033852,"ALDH4A1","Significant",NA
"ENSG00000185049",-0.334083461070833,5.56502203024114,-5.77569845113687,1.28188568753604e-05,3.63193660532713e-05,1.77905253254767,"NELFA","Significant",NA
"ENSG00000197993",-2.7987308043683,-1.49988664905686,-5.01216217184763,7.06501122790543e-05,0.000175858149779524,1.77780202894948,"KEL","Significant&FoldChange","Differentially_low"
"ENSG00000167468",0.286568886523798,6.76289891499494,5.86794043564255,1.04753314524739e-05,3.00587031664567e-05,1.77562082005118,"GPX4","Significant",NA
"ENSG00000170340",0.399181133865468,4.48717204723938,5.65552870368777,1.67003305332093e-05,4.62984976583717e-05,1.77025524092383,"B3GNT2","Significant",NA
"ENSG00000171649",0.421586320388258,4.25925468901309,5.62715169850075,1.77810167756969e-05,4.91073471046372e-05,1.7697199765816,"ZIK1","Significant",NA
"ENSG00000160124",0.356625573029812,4.71476468175233,5.68248671010719,1.57359139077663e-05,4.3792848149209e-05,1.76925495325547,"CCDC58","Significant",NA
"ENSG00000169964",0.647257066570241,2.92750986331966,5.44849393364937,2.64418023304554e-05,7.09268487301757e-05,1.76888624389774,"TMEM42","Significant",NA
"ENSG00000137074",0.306148183719436,5.53483130622725,5.76821177216463,1.30312160653391e-05,3.68456636621192e-05,1.7686857910796,"APTX","Significant",NA
"ENSG00000156802",-0.248567933785382,7.43711956124675,-5.90375855325997,9.68811198850027e-06,2.79979866542992e-05,1.76401650198908,"ATAD2","Significant",NA
"ENSG00000138778",0.681342791637711,5.71346624840789,5.77849064574331,1.27405668934244e-05,3.6122180445021e-05,1.76194397038279,"CENPE","Significant",NA
"ENSG00000116489",-0.239872336200118,8.13603286685465,-5.94079479668894,8.9377313326464e-06,2.60194595811146e-05,1.76131175572928,"CAPZA1","Significant",NA
"ENSG00000221946",-1.77197733796216,-0.200846051413768,-5.06253117655916,6.30157508413291e-05,0.000158301357161863,1.75678320429734,"FXYD7","Significant",NA
"ENSG00000090621",-0.192098630115511,9.04729854169709,-5.9820642698949,8.17144487800183e-06,2.39438317828615e-05,1.75458925302913,"PABPC4","Significant",NA
"ENSG00000110218",0.371904626643073,5.0385753995442,5.71164192736969,1.47568592726757e-05,4.12893941265774e-05,1.75408464250617,"PANX1","Significant",NA
"ENSG00000138346",-0.343746551722102,4.96536026309368,-5.70277988620563,1.50476735815377e-05,4.20252621282402e-05,1.75087038848364,"DNA2","Significant",NA
"ENSG00000187049",0.463630521630606,3.97597716960323,5.57974688553336,1.97485560740972e-05,5.40993904650561e-05,1.74434742283685,"TMEM216","Significant",NA
"ENSG00000179455",0.914990614401557,1.95976015778059,5.30252053332199,3.66597944003507e-05,9.58750248519007e-05,1.74391507193846,"MKRN3","Significant",NA
"ENSG00000093000",-0.254000533408259,6.53799581170835,-5.83656182280747,1.12187862860502e-05,3.20646995828296e-05,1.73910641628404,"NUP50","Significant",NA
"ENSG00000262943",1.77178709992799,-0.532737468568978,5.03270095118991,6.74295518030126e-05,0.000168447189383146,1.73831588267137,"ALOX12P2","Significant",NA
"ENSG00000157933",-0.262801579244817,7.0684978111548,-5.86767791973744,1.04813370693415e-05,3.0070744362585e-05,1.73153209135235,"SKI","Significant",NA
"ENSG00000198960",0.781270659207348,2.26179643351551,5.3397929277605,3.37184870475476e-05,8.86149991667048e-05,1.73057328363736,"ARMCX6","Significant",NA
"ENSG00000146476",-0.329508844254106,5.03700712182912,-5.70098323104327,1.51073438523787e-05,4.21706507938418e-05,1.72925063785632,"ARMT1","Significant",NA
"ENSG00000136161",-1.09142174539728,1.7094826844995,-5.25732711799196,4.05799395264277e-05,0.000105233046486071,1.72308819577927,"RCBTB2","Significant",NA
"ENSG00000145287",-0.401844796787589,4.41369829419802,-5.62544700081145,1.78481715531565e-05,4.92833711934642e-05,1.72175224242487,"PLAC8","Significant",NA
"ENSG00000163485",0.438071281891193,4.41110700850793,5.62385161693032,1.79112550598813e-05,4.94493453646556e-05,1.7204698275519,"ADORA1","Significant",NA
"ENSG00000183077",-0.521717102173921,3.82324575554291,-5.54813195247287,2.11832522020515e-05,5.77440793173848e-05,1.71818623420916,"AFMID","Significant",NA
"ENSG00000185252",-0.544806614592919,4.10705121462075,-5.58268906559483,1.9620195876424e-05,5.38098441363312e-05,1.7144581103064,"ZNF74","Significant",NA
"ENSG00000135002",-0.305138809497962,5.87290093328052,-5.77164357436123,1.29334294618436e-05,3.66065391103271e-05,1.70840352000912,"RFK","Significant",NA
