"","Untreated__WT","Untreated__ARID1A_KO","Untreated__MED12_KO","Vermurafenib_1uM__WT","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__WT","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__MED12_KO","vemurafenib_and_trametinib__WT","vemurafenib_and_trametinib__ARID1A_KO","vemurafenib_and_trametinib__MED12_KO","Untreated__WT.1","Untreated__ARID1A_KO.1","Untreated__MED12_KO.1","Vermurafenib_1uM__WT.1","Vermurafenib_1uM__ARID1A_KO.1","Vermurafenib_1uM__MED12_KO.1","Trametinib_10nM__WT.1","Trametinib_10nM__ARID1A_KO.1","Trametinib_10nM__MED12_KO.1","vemurafenib_and_trametinib__WT.1","vemurafenib_and_trametinib__ARID1A_KO.1","vemurafenib_and_trametinib__MED12_KO.1","Untreated__WT.2","Untreated__ARID1A_KO.2","Untreated__MED12_KO.2","Vermurafenib_1uM__WT.2","Vermurafenib_1uM__ARID1A_KO.2","Vermurafenib_1uM__MED12_KO.2","Trametinib_10nM__WT.2","Trametinib_10nM__ARID1A_KO.2","Trametinib_10nM__MED12_KO.2","vemurafenib_and_trametinib__WT.2","vemurafenib_and_trametinib__ARID1A_KO.2","vemurafenib_and_trametinib__MED12_KO.2"
"ZNF683",5.94651091113184,6.52214013905567,5.67495074873541,5.42815406297789,5.95400781405067,5.20474186595485,5.39653571797046,6.01865835692821,5.14134825316887,5.3859310963538,5.87778125853372,5.0816572215048,5.63963916094841,6.49419770590933,5.49970267615176,5.39269047075289,6.03833959593634,5.19611370452653,5.58830429359419,6.12176191521142,5.17036467792381,5.24615184539822,6.00704054813388,5.15150184583245,5.78896649261795,6.5384875851521,5.5009939845105,5.27625990366534,6.09487052309257,5.0662890958453,5.44282333675311,6.14482768261398,5.27760871811297,5.61789935510827,5.88617219764067,5.16402473652761
"ZNF684",-5.28885895687604,-5.36172307475633,-5.50822299077801,-4.56561926318928,-4.9635829596305,-4.78442428541071,-4.59330739836836,-4.6080950263859,-4.62427578759588,-4.44179720488881,-4.7758539166747,-4.5997533546958,-5.04011083714016,-5.31337890249115,-5.45343849423913,-4.66259749795531,-4.60728380434508,-4.6721664767249,-4.64357988579116,-4.53535764150563,-4.65331814187906,-4.54980646579132,-4.52444307243115,-4.68304635688371,-5.32578526949915,-5.41984614847161,-5.66187897492292,-4.55222303235368,-4.69819730964242,-4.52658733002743,-4.61086311281255,-4.54368757171957,-4.80170336114332,-4.59068447133567,-4.67795716644684,-4.55914506039866
"ZNF687",11.319930806911,11.4535154127676,11.4742112435566,13.0784175663187,12.2614694437964,13.127800997884,13.3554781658994,13.1875705660192,13.0210136269917,13.2227299487279,13.4682254836507,13.1223412074218,11.0058019922673,11.4311124487174,11.5327512848643,13.2405031626381,13.0544301485989,13.069124176478,13.1137409553514,13.0817003709291,13.1127589859461,13.2227879989168,13.0484266203813,13.2436364156667,11.4727641917765,11.4824783627658,11.7047362043326,13.4543003169302,13.0244673541086,13.0006599969086,13.1701682440885,13.0811354938887,13.1703989597591,13.1640635654711,13.2941851922288,13.0206702700347
"ZNF689",6.48692069200576,6.23214654477517,6.33238257921462,6.8111310699745,6.15020745326487,6.73487352751761,6.67980787142627,6.1941563383801,6.54708104306049,6.59321988991738,6.29318005567887,6.6247458498814,6.04779133336045,6.09688833683034,6.15283387264062,6.8246676462283,6.27386584320038,6.56864762910183,6.84529724231199,6.25191429140987,6.45372410906141,6.67899623291978,6.28867298270734,6.51254360502043,6.10240992195702,5.95867260609208,6.14583544355829,6.36876441149685,6.41266172987352,6.40048968795896,6.67301616260755,6.29379165188106,6.53285011457791,6.73867780250017,6.2930352325733,6.52439729361996
"ZNF69",-3.92958021677246,-4.07580988412691,-3.77144271058761,-2.56387224979127,-3.2534594918647,-2.53023989174669,-2.33411416150818,-2.45391522485751,-2.37691054011453,-2.36584226491977,-2.35273367320527,-2.28512962047089,-3.68601913299614,-3.73439240449268,-3.67422123968402,-2.35543477111103,-2.4955623498684,-2.35171622762763,-2.68544752557311,-2.54038744666311,-2.36269642225281,-2.31356928262115,-2.51082780681061,-2.38500472038886,-3.67575902731987,-3.86028178918872,-3.64899783260088,-2.11490545722789,-2.55937130353522,-2.25762737603423,-2.51421857564646,-2.5404190530557,-2.39475371942171,-2.52573754469043,-2.41370622154251,-2.32367898409866
"ZNF691",-3.89029227264598,-3.9158524270679,-3.92134128641487,-2.0904633333691,-2.80456735223577,-2.17026390264316,-1.85606217079602,-1.85149559050019,-2.19176536100585,-1.9507953405928,-1.92409251717948,-2.17725801716216,-3.37115559892331,-3.62334371174184,-3.74616551864403,-1.72666186047654,-2.03310629497139,-2.0468137475227,-2.17664158228227,-2.04304247155074,-2.11530382686336,-1.81510469961177,-1.89985857918074,-1.90424487991763,-3.91983448884254,-3.98426654679218,-4.05359354948527,-2.0003614768328,-1.96230688380273,-2.00306348817715,-2.30078286687714,-2.1710140549979,-2.15671490244387,-1.96631249722612,-2.02521587334394,-1.9890966835058
"ZNF692",-0.689892458922995,-0.255347238513276,-0.532081298814979,1.17284772678187,1.35363186630202,1.21513617643325,2.49794955411801,2.97788627746808,1.94986837622919,2.51091993036918,3.04876328868784,2.00199671582659,0.896519975518884,0.391983821465904,0.82707591113238,1.90349717518686,2.22752403078636,1.98550869742823,0.678228201660625,2.45573465586706,2.43564228365719,2.39006458068762,2.44261794322385,2.26868151637507,0.554883431875945,0.398560781809724,0.410461460158651,3.21910558932415,1.31021570294194,2.48674479506132,1.07914243739148,2.34628379124046,2.05272061063745,1.39514418330257,2.61777338665866,2.32349664056264
"ZNF696",1.15872124651836,1.24635311442128,1.05054185916962,1.93040026356038,1.45776404184662,1.79950226261832,2.09144822832677,1.79854347316866,1.70660962234434,1.96190379533583,2.11528011060333,1.74185901316099,0.961882391171372,1.10311952637255,1.00450757717791,2.05399984535072,1.83407130801424,1.67449177559266,1.82438476375391,1.8219477624824,1.69693810196472,1.98884520012733,1.87863721681222,1.83233172140141,1.03645386028076,1.06622342815792,1.05634984213843,1.85824260557239,1.79150825161641,1.53532426686199,1.6670308010655,1.75905270611998,1.82079513924451,1.93732763986686,1.96475189150722,1.60356904355806
"ZNF697",2.91012632062108,2.61629732093282,3.14330043747473,2.2641780193271,2.30812625888431,2.35875987074196,2.07672398519537,1.74235980096094,2.341618688535,2.08501201196344,1.74065415806561,2.28976777093061,2.69972408918698,2.52379136829987,3.02236192763061,2.04051699846998,1.90780685734568,2.32185455651017,2.25760144179885,1.86418232890863,2.38990336433347,2.09373434439361,1.78388907139589,2.21233582783642,2.91066745561076,2.57929838411661,3.11655510938887,2.06069348769995,1.90609357282471,2.33346766872401,2.2079951158959,1.75139101588015,2.30294030520153,2.09434797635028,1.7134783386812,2.2030650926934
"ZNF699",7.6731843240006,7.51004733922173,7.60939989160417,8.03728257246459,7.31917258383188,8.04117592870679,7.50521360446749,7.62566073758171,7.83461530314654,7.84410285311488,7.3727787840509,7.78876173158206,7.18258938220105,7.4211135211084,7.38301469166133,7.57979279788775,7.6195988818046,7.87628085698734,8.10925206745191,7.78915437509455,7.80667432646654,7.71514974369195,7.6105232900509,7.6726403278552,7.82549172766976,7.73903755745265,7.62482180161707,8.01175886890668,7.46573476922246,8.1739644965836,8.51535727584306,7.88139110021589,7.75520054735639,7.81940965481267,7.67656914186897,7.90230450177291
"ZNF7",0.175899516150308,0.2128905357934,-0.175162354654753,0.636333187821384,0.618646058431139,0.379549214061571,0.964812041324253,1.2509035882224,0.743120754720355,1.07958067065058,1.04810974874194,0.665255235692833,0.781062398776558,0.50854399254075,0.146950249529775,0.875840938526918,0.931621346771232,0.725752244869,0.479540666735146,0.950880288424676,0.758511719061796,0.885215097073964,0.988276458813359,0.633623431874499,0.331717782932262,0.308921693238702,-0.208184357899518,1.13957461861593,0.583397380949428,0.93607249054212,0.729443155188397,0.991795339853859,0.629731607269679,0.726442046093356,0.962939773143352,0.974479915467653
"ZNF70",-0.335326010196111,-0.237334618289129,-0.413319872384723,0.807248309596115,0.162138395420955,0.747478319096242,0.81405476175035,0.982883224533291,0.792018509912012,0.905524360087167,1.05415367465774,0.814392175989287,-0.453084680760187,-0.150054939439157,-0.162179247768874,0.813293858604428,0.952933734218469,0.924417423725878,0.814183500475742,1.06760274721202,0.958364890265749,0.912228293395361,0.999598179876727,0.923036341352505,-0.0349600227550208,0.0155062020735964,-0.184637105240721,1.28473141209221,0.766554537450783,1.09325830582669,1.0133615407426,1.02264503500866,0.803516032941894,0.837922418763142,1.11224634934319,0.859204586789234
"ZNF700",-2.30305977606517,-2.19355273232224,-2.51629761701408,-2.1391306371938,-1.85427611850606,-2.29459778670997,-1.60868423440868,-1.24985584873838,-1.56205794595571,-1.34672439466044,-1.58764480712199,-1.68464607984724,-1.25760793166652,-1.69924677804204,-1.70568611590483,-1.94617352044991,-1.75114925677416,-1.68599803886201,-2.4564002663101,-1.48607091961547,-1.47255363043522,-1.69521666820752,-1.6872431950189,-1.7177463499833,-1.63881425735011,-1.72763288437727,-2.07259905077476,-0.955712345686443,-2.45174225745654,-1.24422315127757,-1.90968996466863,-1.50113735216687,-1.70609307100307,-2.05005303023307,-1.67368352330029,-1.3153028387402
"ZNF701",-4.09766501645672,-4.15003752371618,-4.27770618621779,-2.99363048109368,-3.83200719226313,-3.09974524410931,-3.20421941248164,-3.16273890720482,-3.08027272041767,-2.98862025954251,-3.3706610987674,-3.12725222202454,-4.10272077229601,-4.04462196894305,-4.24957142009102,-3.20359201193379,-3.08305378131134,-2.9630700175278,-2.9765778869121,-2.88493817012418,-2.92804260396011,-3.03308468118278,-2.99550152809746,-3.08869215147228,-3.98966730889971,-4.05873165511642,-4.32052224548995,-2.87640982412851,-3.22963257471023,-2.77133693179165,-2.77868773370742,-2.9937354494586,-3.15745009808268,-2.97906800240749,-2.96765639602678,-2.93945110005111
"ZNF707",1.42819526889244,1.74202449935205,1.40242631707581,2.86355397888056,2.7398922475016,2.71060990173819,3.75968122341371,3.8604237027684,3.23209299388009,3.8013202676771,4.01598395224993,3.25306734264149,2.40869944077308,2.17505568684549,2.32044841333028,3.37049284835779,3.43322169191662,3.24668121978053,2.44298060426399,3.47400826364293,3.46475868170553,3.49327482016247,3.36517408086283,3.25409848421257,2.38141975785237,2.24657319203583,2.04702798803445,4.35953629614717,2.54020028723158,3.61646675714273,2.96494889873959,3.45243337706591,3.34470979571695,3.01728117014893,3.6083096720665,3.4550463306666
"ZNF708",0.198829184084403,0.15473218349544,0.251705869240649,0.673890983912576,0.226416047917761,0.587059984145346,0.537703450086516,0.537879849689282,0.637588365634684,0.756246710912511,0.414126555413018,0.678146789537737,0.171958920806326,0.195256347840052,0.292044211893514,0.413471868533988,0.571558023384262,0.66435537594231,0.578987167966275,0.744919184215879,0.754476830971666,0.641561071724376,0.611834029712788,0.733862199776433,0.469054941662036,0.385217666681635,0.260182503466795,0.953719101866169,0.334281759850252,0.938054613664704,0.796739650811266,0.766085461728271,0.652191044245004,0.607739661374633,0.57774514445716,0.75800708233872
"ZNF71",6.64589250256216,6.76293444822704,6.82378815399033,7.09683737667646,6.84203569854507,7.12165828754751,7.21309461581015,7.13169131847014,6.93384188389395,7.05300183506654,7.44529500271764,7.04845643166723,6.28622977482399,6.67904626071445,6.76265352154613,7.12089970482316,7.16077609133211,6.91567462531936,7.07936978544416,7.0734490596619,6.97222997456049,7.09610496731314,7.13021942741298,7.10745329497296,6.50971922652737,6.72932778407105,6.88373365444538,7.02287081455008,7.12532211153476,6.75397713099679,6.91018144821883,7.09169240685402,7.04052033254098,7.13406278729911,7.22963836342955,6.80006185787411
"ZNF710",6.4346440013372,6.49980464221008,6.67920986807774,6.43881911373581,6.40534887981434,6.59429685684386,6.48585777597622,6.39007161844909,6.38933196019957,6.32703188959823,6.60151977406882,6.3952681684145,6.09315926416681,6.36092419450055,6.66874397124763,6.49248948986492,6.3661321770628,6.31874705618065,6.45956733161403,6.41079155639766,6.4022984385311,6.39238409986876,6.35839079071406,6.49740713547886,6.48370243973745,6.45826003241544,6.68964190654218,6.50430969109431,6.35601291851714,6.28590705664528,6.44165553816696,6.40345154338489,6.52087881713052,6.44715400987338,6.48915892797827,6.26400626011215
"ZNF711",-6.77690588836704,-7.11069939263861,-6.65721708009233,-5.40439413986815,-6.25589462722162,-5.36743413420018,-5.34897105512044,-5.51111031869593,-5.35299595208163,-5.10344420511932,-5.611716486079,-5.19656846044879,-6.72597073690596,-7.09411384292275,-6.60090782697181,-5.44136505811247,-5.66929751773496,-5.28557122007858,-5.39537740620266,-5.55754909681707,-5.33618512455621,-5.36077790998075,-5.51072148888586,-5.30668024660865,-6.52187618236023,-7.00491353065928,-6.49074919900217,-5.14543670809789,-5.6271066643847,-5.09755649328157,-5.18856308052464,-5.535733106986,-5.34358887082552,-5.27656961633199,-5.46904886978615,-5.15135371096318
"ZNF713",-3.17708359959634,-3.31910851033149,-3.26955006996693,-2.72593305063303,-3.04866120902378,-2.78818102041099,-2.87458825507929,-2.74873411814686,-2.83940869609026,-2.70783033857526,-2.88769575770245,-2.86152462328588,-3.25621704869819,-3.19527729199199,-3.38858303946492,-2.74967812565032,-2.70511776041951,-2.67208688478237,-2.68311071366642,-2.63509985813887,-2.7478994511649,-2.72599385094962,-2.6011391387046,-2.77320668777468,-3.12776935288188,-3.15421647394132,-3.23740827217154,-2.70005579527758,-2.75339555876136,-2.54583012673112,-2.50896517694506,-2.57482773231348,-2.82130370678499,-2.68839224448318,-2.6394349189158,-2.60282878638105
"ZNF714",0.462502969653088,0.49264966755204,0.296443962329196,0.707123268259556,0.329317739477971,0.74098825640002,0.470401907350361,0.722089312117563,0.742787078173215,0.829537383296399,0.521871373368521,0.658590355324933,0.256485721197194,0.338271509457078,0.145444793135802,0.356594576070995,0.749211426003232,0.733857324743533,0.723778678044388,0.928761016724654,0.716538073586985,0.532790116741888,0.891993982501912,0.661564652626539,0.489638705966272,0.519937035859133,0.263622844411758,0.772131603035731,0.419935377253315,0.94599445958095,0.995045441189773,1.00152732132874,0.664611022165796,0.686123124345805,0.784540959600634,0.782625159941322
"ZNF717",-7.42969380310328,-7.27835231465407,-7.61665496939895,-5.49920731083483,-6.40094601853064,-5.71113631658951,-5.42255033364957,-5.19819010427868,-5.55374949658398,-5.28033296392138,-5.305901472665,-5.42856223782995,-7.24098019518831,-7.09433963620111,-7.48186877204397,-5.42522493193617,-5.21959081808275,-5.4676247180746,-5.58292071508514,-5.19507059461209,-5.56621785839901,-5.3836255906653,-5.12628665676161,-5.54793035458878,-7.21939476022427,-7.21877261733804,-7.63082149704631,-5.10638808707041,-5.33264710662523,-5.09257793055068,-5.38608654323558,-5.24560653150607,-5.70718646381349,-5.31512283255196,-5.23224972431346,-5.29229674841351
"ZNF718",0.0197808328222618,0.113309263186491,0.00218405804784473,0.151627317855948,0.0881708749732095,0.163431417600629,0.106116251777116,0.248990068956668,0.270218198372864,0.218774221372904,0.15041224582373,0.233145059787502,0.101309903420884,0.173320085924903,0.111131462435603,0.145761299125584,0.213766898217543,0.26130555042807,0.238308603139021,0.383601390634544,0.344407632841963,0.214973341705188,0.338661872902331,0.229442819888733,0.22237136343809,0.18891189253046,0.126864225186738,0.267598227067482,0.192406614661107,0.333673252133601,0.330270566916304,0.352682463652023,0.180937474614274,0.256992485009048,0.29289036881054,0.328910134985288
"ZNF721",0.576490110058211,0.550434425072861,0.313699141507869,0.245565218142508,0.272475068577857,0.102021949286977,0.0923116741982326,0.425506268375535,0.432576131534834,0.395939582014064,0.152302544475201,0.383428918524872,0.718957187653326,0.625757374043929,0.505954543675418,-0.00718367553913631,0.488376392535332,0.34629357021976,0.212537898538966,0.580145030810369,0.464348900486197,0.327619580457896,0.553136889875955,0.308329411032034,0.871279784389892,0.791692150032157,0.425798429625452,0.554410871516737,0.0864005448514815,0.727740462623898,0.512043777152185,0.675590501075134,0.318846519837432,0.306495986012564,0.42039545013408,0.479696542672676
"ZNF726",-3.08193452839959,-2.96260752900682,-3.2032315029511,-2.72819383048048,-2.80243254372069,-2.99894043952893,-2.51316789715411,-2.22377852158068,-2.58081863342384,-2.38810135641722,-2.2342010350507,-2.59199008647034,-2.91650825262437,-2.97390398862229,-3.05016991289534,-2.88859059568552,-2.41420438362924,-2.61752201913234,-2.93508402879853,-2.29893355980113,-2.61345564070982,-2.63815435975743,-2.32312329459638,-2.58655398168146,-3.04219996283426,-2.80074774348318,-3.25865195318549,-2.44984450732251,-2.9407479799529,-2.63078246318252,-2.79628820115063,-2.3625749940524,-2.69472755264659,-2.87459942544268,-2.40531544618349,-2.52617109577822
"ZNF736",-3.52179119439897,-3.45760941728372,-3.79488498016751,-2.90830886604219,-3.16051166926542,-3.07160875236157,-2.79041258970375,-2.31593043418465,-2.61568393526409,-2.41299484203161,-2.61232344519221,-2.66946746295871,-3.06801482049188,-3.16040708509569,-3.44748045523347,-2.93888304929437,-2.55279163343312,-2.66599317529144,-3.07910168671807,-2.39791608574379,-2.6095849189817,-2.69630929553875,-2.45203108278736,-2.79041477952557,-3.11316409504192,-3.06863437300687,-3.61309745603199,-2.21968586473142,-3.09263760179946,-2.22381296625705,-2.64242387248197,-2.39873884529913,-2.81816274191039,-2.82305049501967,-2.51611916916017,-2.40935386192208
"ZNF737",-3.96835349280085,-3.90997350835305,-4.12428530071484,-2.96707484950513,-3.65678352417436,-3.05850202536466,-3.26859100990359,-3.00256402751273,-3.08955922877546,-3.02611895419637,-3.09867659464113,-3.11726042149799,-4.15307790857687,-3.92236717944618,-4.34087104154184,-3.14516389555319,-2.84971280924125,-3.0252069633687,-2.89860035585665,-2.66582767040978,-3.06389453140575,-3.02828802648019,-2.76384748569649,-3.03155615115423,-3.94815923313902,-3.81331481935901,-4.13978984271125,-2.94289132441356,-2.83014779912315,-2.70735416634939,-2.77238209613718,-2.77050856213062,-3.16031041911477,-2.92985032087857,-2.75396347745503,-3.00326776604407
"ZNF74",0.321965049994242,0.61035789224961,0.418303369473588,1.92345987543573,1.56514880773144,1.95370111061586,2.39180162946531,2.53656084844904,1.94608593939509,2.37677062934711,2.86119556419813,2.06802448551896,0.626754014904464,0.717270356354276,0.800514896221201,2.29044968911493,2.3938897548904,1.97537190523262,1.90648738673159,2.48271467469804,2.23600390288638,2.42349884931798,2.51176600869503,2.3527828201108,0.570637892423174,0.683977547181094,0.759646772227099,2.57532833935503,2.21519335339878,2.08414741911816,1.77713327476441,2.30002210749887,2.13862813193362,2.11957229488813,2.6662023483719,2.08958784578045
"ZNF740",4.69064351213751,4.72509926236767,4.81320112482721,5.31664406134026,5.00688272096236,5.3772266154261,5.35834713180548,5.16415861432129,5.30194034505276,5.37462683869505,5.35470837293566,5.37226389866391,4.55489525369435,4.67074344063766,4.8580446889406,5.33510524525342,5.22406620799631,5.36584217062241,5.3370819945291,5.3787886266765,5.29462420990092,5.33800667421125,5.28831426726578,5.39802351836854,4.81146513340191,4.83890527839053,4.90702875723552,5.49604984236661,5.22944641923623,5.29752366086727,5.40452284798403,5.40824690901422,5.41813925452105,5.33127199692974,5.39247716227348,5.33390580260111
"ZNF746",-7.46434608480534,-7.72865510174193,-7.36587872414789,-7.5975860751574,-7.67142816337042,-7.54517381532133,-8.06679131197863,-7.90242989064754,-7.577428693482,-7.96032323671151,-8.19684022878674,-7.69202857991841,-7.3482230909475,-7.71784412385111,-7.70258202257452,-7.91507299394261,-7.82389506723202,-7.61657502438874,-7.59033840919659,-7.82559845187445,-7.69617445297222,-7.8813683107883,-7.73598492567973,-7.82658824156372,-7.59478185031618,-7.7671010315562,-7.68714402748595,-8.11405860274921,-7.54550254819964,-7.50098036693765,-7.58646885816361,-7.80309351251477,-7.7692371100078,-7.72143986948748,-7.95608677361578,-7.52968192818277
"ZNF749",11.3718522459993,11.422432608232,10.9875569611681,9.34542354182237,9.97974715800255,8.99764904112868,9.00575260881102,9.07292339894476,8.90727194813322,9.06476179032808,8.98904860446571,8.72929526018637,10.9119206823734,11.3691601270494,10.8127007885243,9.01882517095109,9.12379954887981,8.91194417089143,9.3606461507925,9.22208760502794,8.89529899165547,8.96343721254614,9.10217134230428,8.84328950916193,11.2787659316894,11.4077867026554,10.791902687604,8.85880486321105,8.86333706420277,8.77926315410114,9.37393971058688,9.27695127141046,8.89036962728112,9.09919792156245,9.01094207296489,8.80194899456723
"ZNF75A",-3.57720168991557,-3.62235643442528,-3.84350725923879,-3.4043890108116,-3.58407674179436,-3.57793535648505,-3.37002363857082,-3.27306849549735,-3.32934968963815,-3.29516811825463,-3.50185667055042,-3.37802612733821,-3.32440014764035,-3.55863195501781,-3.76080256324611,-3.39681509896858,-3.32060505916888,-3.43428182658411,-3.36910648628896,-3.25141807362901,-3.41606875374132,-3.36965024636742,-3.25552839057192,-3.45527388793999,-3.52230541699569,-3.55263693403864,-3.93764106031397,-3.29020206081737,-3.54958731669457,-3.31798057560116,-3.30354297328498,-3.24000902648895,-3.50981750832624,-3.36538846617701,-3.43154405448132,-3.32538247493832
"ZNF75D",-0.838544152590639,-0.825445338667488,-0.90334242642373,0.180061926552203,-0.274593463555264,0.0587241944875475,0.168872385208387,0.40130215433665,0.445255764925729,0.47049221160653,0.138074953160587,0.364933878485107,-0.381391815975199,-0.616526424658536,-0.753688362967724,0.0806731592538347,0.383995367244175,0.355942764862058,0.0150739184160096,0.363754701582593,0.353069565348643,0.300166358146427,0.356901241929818,0.333714616550491,-0.539048579937997,-0.493441145359054,-0.873380911700929,0.644624631674005,0.108731429242765,0.706891699373237,0.351067043926336,0.361893102226628,0.192257977550963,0.255899274440838,0.322032054871344,0.538440280532803
"ZNF76",0.172684944282234,0.607255258694412,0.203320152919695,2.85786693648628,2.52583816564599,2.80189436684791,4.16659273129406,4.72783500629002,3.69328459126843,4.39866273910801,4.73951621610971,3.78850577623069,1.91200840099449,1.30098477283941,1.55101735887079,3.65230067280281,3.98896471643342,3.75061317234651,2.20302280325787,4.10944532884034,3.97377378442472,3.97953547932273,4.0022921802132,3.8093214716832,1.53973244491762,1.36632769239065,1.17946369906734,5.21382815815311,2.77034546394194,4.39897634258598,2.97879848901603,4.04962470496839,3.73162928181503,3.25847309467928,4.2825115565926,4.18926807313062
"ZNF761",1.20060294870654,1.35522269380996,1.11961741301792,1.10436474432099,1.20874868152285,0.977938684892015,1.11269508934334,1.41104511083072,1.33547452766515,1.35212637276591,1.20762742903282,1.20321215597019,1.62702761105867,1.61201910394636,1.3599228581892,1.06448113302555,1.29658943934699,1.31837496564039,1.03913946595419,1.44209537233692,1.42155918759759,1.28818494200975,1.34398224529796,1.25566643655578,1.51032747190421,1.62111419356899,1.16038385795262,1.40397519304474,0.953485040455883,1.44612385501365,1.20401458497561,1.46808810999464,1.14410301256396,1.14305814578047,1.27112642913459,1.45026908904731
"ZNF763",-6.30988621605777,-6.09674602581544,-6.22613210032712,-4.70774575226007,-5.38693729917951,-4.77862780727991,-4.61095073031196,-4.56937907982453,-4.57258854703896,-4.43140342613455,-4.56887650437583,-4.58712957119763,-5.89546861609677,-6.07586380750713,-6.17704087434246,-4.51156039736781,-4.32739542710297,-4.70822659513597,-4.7915979952878,-4.52540316723887,-4.744293918401,-4.53277031212612,-4.40114920832679,-4.57434711210045,-6.05182683918087,-5.97010910292391,-6.289497302667,-4.3973821189613,-4.51603456056572,-4.48600389622587,-4.74274301887379,-4.52466638656409,-4.80694131089868,-4.65123274766432,-4.51986083952489,-4.50959988376297
"ZNF764",2.44632594994489,2.67931518985149,2.4890672173607,3.07315278504487,2.81614256327649,3.02750935925569,3.29050056305345,3.21851099729638,2.98187601428028,3.23107451978555,3.34213286123913,3.00675939865952,2.5014895363423,2.6015290386841,2.62641420113662,3.28541528000922,3.19103800388774,3.02180317044955,2.95481990900952,3.10962355543379,3.03077070138714,3.1829141051619,3.18764620956679,3.13378203513659,2.52040660188324,2.51232361820066,2.53044926679654,3.24350957921816,3.05027275644124,2.95429636760142,2.89830750135649,3.07935745964904,3.12523565221588,3.07306320135994,3.2029524290958,2.98295656744443
"ZNF765",-1.87914750687806,-1.54188090779757,-1.75022337717841,-1.40538175544551,-1.55865155179343,-1.53783720944553,-1.51207078894645,-1.25223680662942,-1.27275121745548,-1.32371071255527,-1.34239881032078,-1.32708926472054,-1.73069227782155,-1.42260181865849,-1.7468157847051,-1.43020340285526,-1.05843907174642,-1.27008430578625,-1.45665891932337,-1.12235449832287,-1.2393053926471,-1.29960372065268,-1.22272806175394,-1.47267775505377,-1.58930535698368,-1.4021372551767,-1.83456172519243,-1.19515356884881,-1.33373238105452,-1.21545451093345,-1.24016860974743,-1.16479024384146,-1.41849108189432,-1.42716857748902,-1.2059457185643,-1.27398810802741
"ZNF766",2.68597078727021,2.366947549016,2.90372684465076,2.41215221133117,2.40684570723014,2.59886668312588,2.33599185707479,1.93867599513032,2.53165954679952,2.32369238866704,1.9948546120236,2.44402412941707,2.45161706517249,2.28396976860961,2.74208077109048,2.33766075524294,2.12819668272116,2.63826541247691,2.44126904285543,2.07648271300566,2.47986745918522,2.26970854195437,1.9837542579687,2.4481657622267,2.63957084994232,2.32991888734558,2.84807311080697,2.37355205602841,2.08315644198884,2.45468376053016,2.45177879386144,2.01468763678625,2.57677193044349,2.3095151750385,2.00142602415214,2.37566840294691
"ZNF768",1.29672323076681,1.50345097707298,1.51752116175549,3.1371442742796,2.42688208525492,3.27349101243753,3.54334705233133,3.17880642532353,3.01527487486768,3.33373857568661,3.7461587949522,3.26095541877197,1.29900986487064,1.28364913157755,1.62207631636536,3.54244798611125,3.17222556239094,3.12298456857784,3.01356364143338,3.04722750015447,3.07947064551184,3.41177156469191,3.18331330984883,3.39922126115368,1.26516079671547,1.25921773322907,1.5915312085935,3.39522372069268,3.27968904325405,2.89077933281823,2.75986814775703,2.92824407917772,3.27529782960973,3.19896158468824,3.42912481795624,3.02925232643232
"ZNF77",-0.970776261144722,-0.966624948461799,-1.20013988251742,-1.23376776459569,-1.14937757712218,-1.3467266473696,-1.23766778330937,-1.1554843577319,-1.35402672907984,-1.22142331671178,-1.27946376046865,-1.3911829222812,-0.970633850275724,-0.965955040048097,-1.13852273525401,-1.16545884725554,-1.26727407142597,-1.33488237780339,-1.19772724155777,-1.29585260901774,-1.36776193116559,-1.2707626948242,-1.26677266505814,-1.39537080243039,-1.05037798413957,-1.00835525176802,-1.32315181373424,-1.32734265528212,-1.2519323624322,-1.36237617743369,-1.21848504388468,-1.17462230439413,-1.36558661845808,-1.24954978574606,-1.2944490536992,-1.30967068069842
"ZNF770",17.8733134526425,17.6157479227275,17.7876715113273,17.3916421534415,16.9508944147171,17.3941056013577,16.6841397660715,16.760100146188,17.3121970198442,17.0202082575009,16.4865045805025,17.1347628238048,17.3050826374989,17.3717644735933,17.4997702540607,16.8498722903466,16.909805955224,17.249137635428,17.5160755414635,17.1106892096094,17.2896344634968,16.9368490361247,16.999804137856,17.1058095698522,17.7769340492655,17.7199356218757,17.6894189592658,16.9366040949971,16.8672383521397,17.3317817080013,17.66557039235,17.1962870830086,17.2094498581583,17.1980669415047,16.8020262295829,17.2630948636307
"ZNF771",0.475990512890194,0.77661857663646,0.701501662643395,1.8098255357166,1.32036872221282,2.02330809254196,2.30578190916998,1.96287637900832,1.64194260295052,1.90504525694165,2.68381999164085,1.77140302376207,0.818050570020789,0.507002884161777,0.633104859854368,2.12782564173552,2.19280951931367,1.60329486845897,1.76292317554584,1.89720206596841,1.71814932996522,2.01945716540901,1.94285458972469,1.91603112756642,0.279219075026203,0.410589113267976,0.78939295847761,1.80815510098919,2.21837978409785,1.28025977229722,1.3993907504329,1.82546023618406,2.05691071384203,1.77789815037166,2.23889043890759,1.50169925487507
